"dist_prop_covid_zone","cases_per_100000","deaths_per_100000","tran_inc_normal","asset_index","asset_car","asset_jeep","asset_motorcycle","asset_scooter","asset_cycle","asset_refrigerator","asset_radio","asset_tv","asset_fan","asset_almirah","asset_stove","asset_pressure_cook","asset_furniture","asset_mobile","asset_index","ind_fem_resp_edu"
0.612220158556688,78.466885214838,0.658357117554344,10.3657236029782,1.65944456647172,-0.084438350432571,-0.164907557259053,0.788112391587241,-0.00954670036180359,-0.584680431960547,0.310219612333894,-0.0154886922176755,0.69185785909638,1.45951881148182,0.581943712682199,0.55576847779207,0.705195904786042,0.735609751358356,1.02758492697918,1.65944454895771,0.664691936540319
0.976588790158404,34.6937115347094,0.77579248889499,8.67426006674762,-0.216156997068395,0.0410927019911397,-0.00147508725518909,-0.723354778241866,0.24222745952682,0.579392902042401,-0.35989597427853,0.174853927881858,0.300691179862745,0.45547911150904,0.146479148509636,1.20267214545461,0.882352620101142,0.93422094945038,1.04120085159578,-0.216157019738447,0.960447736426298
0.632838132459916,41.8826383418097,0.776078642993528,8.89121501030596,0.8913930772633,0.0560145130799068,0.0308813259163352,1.10196142904732,-0.111494685942261,-0.43359586235499,-0.00698109682072871,0.0603509346104097,0.241046086799706,0.645099167139943,0.51742668020965,0.958023841409972,0.697556834788341,0.585459917511994,1.05400610178907,0.891393093949914,0.699897888148552
1.38912098714703,-8.81418048446049,-0.233539478628561,6.01350010784458,2.36025854117635,0.165929346371588,-0.0863312713931321,1.11825026151319,0.162059580133728,1.44121596924667,0.320401092465658,0.128184785965999,0.470972185049742,1.22889276224069,-0.0215013911905803,1.51707575609903,0.465190506903087,1.47918564630679,1.15214143741577,2.36025856985371,1.17507520810765
0.576897687451829,75.9822578356993,0.208883210198249,7.01864882119126,-1.79705296745844,0.19549666110998,-0.0479757458620204,0.285808989781282,-0.116292832195872,-0.609869389620273,-0.0409987534341564,-0.0249843690102653,0.318771065427642,0.153432939229239,0.454742096448118,0.220035771705671,0.0969077635238087,-0.537600868941688,0.907734465106954,-1.79705295869286,0.401998170272648
0.641238096548389,-2.68424689371692,0.439095456642353,9.89163747928437,1.09075800593423,0.0378931415709416,0.0123580349034006,0.488055718816702,0.0544018284011981,0.437904373128485,0.321663223879534,0.0186029396495897,0.555417773597094,0.985001578362886,0.506754613666792,0.957752342074074,0.46901484458008,0.662107205406558,0.846567317401067,1.09075800845906,0.807008218578593
0.623640236883912,33.754646084313,0.965552532770624,8.24880368065138,1.59789003101015,0.111173849116841,0.0378732200447636,0.221223757283204,0.098467443608915,0.205015430266464,0.200508250896619,0.261569776252273,1.02226899738581,0.575170087422638,0.646577922589723,1.34294580727027,0.992604791516964,-0.0309600680440575,0.966825819786328,1.597890009047,-0.238386395619748
0.475719606190595,70.6952876382525,1.71698531640328,8.93780984845683,1.0001078745562,0.0695623303893852,0.0754829357258215,0.232108608457578,0.0398536866909844,-0.349492777340846,-0.086962584207905,-0.0771761187973242,0.505944235415967,0.744949921453753,0.925314700755728,0.542073885536007,0.77562534267381,1.00170555571832,1.05370913606746,1.00010788227773,0.915989475170033
0.445189122209642,12.7932165511994,0.75566738835145,10.7096841326564,-0.552090158314866,-0.194176856602788,-0.013209582164494,0.554232330317552,-0.11724051651183,-0.070622609655586,-0.0279718146602721,0.259332653154387,-0.0902821221911226,0.0102733794668709,0.873127321309714,1.15697424058521,0.435721503206654,-0.027070723289677,1.04662944423853,-0.552090150704835,0.532778028885113
0.733521998062002,-7.37526840580305,-0.552791667376302,6.0863839236496,-3.3395945496559,-0.280710471531324,0.0832417337875931,-0.0133993816789111,-0.0192632119709154,0.350448220439935,-0.298110857171876,-0.0376488292642015,-0.927334394943259,0.191121085200441,0.0669177740905888,0.818295305139933,-0.378786119707972,0.295508478835296,0.833744038302991,-3.33959451769041,0.880735467452166
